userId,id,rating
304,715159,2
304,1621,1.5
305,1146424,3.5
305,72190,2
305,508802,3.5
305,350,0.5
305,1640,3
305,324308,0.5
305,1027358,0.5
305,42707,4.5
305,32657,3
305,200201,3.5
306,800394,4
306,467915,3
306,396810,1
307,435737,0.5
307,50725,3
307,505058,4
307,420967,1.5
307,809787,5
307,513434,1
307,1247,2.5
307,754609,4.5
307,51304,4.5
307,409164,2.5
307,505192,0.5
308,888268,5
308,344855,4.5
308,461059,3.5
308,548669,5
308,473019,3
308,500664,4
308,45361,3
308,619297,1.5
308,15179,2
308,1351836,2.5
308,85985,5
308,505642,1.5
308,281338,3.5
308,264763,4
308,669375,2.5
308,150425,2.5
308,880738,2.5
308,642885,2
308,585244,1
308,241868,2.5
309,425373,1
309,752,1.5
309,717320,3.5
309,426546,2.5
309,1975,4
309,9340,3.5
309,589612,1
309,380738,2.5
309,565716,2
309,377447,3.5
309,63581,4
309,93084,1.5
310,15125,1
310,702308,1
310,177494,3.5
310,231401,3.5
310,41371,1.5
310,459898,5
310,50090,4.5
310,586791,4.5
310,266037,3
310,457703,5
310,74523,4
310,433036,5
310,1076493,3
310,121983,2
311,390641,5
311,117314,1.5
311,329,2
311,662712,4.5
311,382399,2.5
311,877692,2
311,1028935,4.5
311,213386,4
311,10452,1
311,273309,0.5
311,986159,4.5
311,604920,2
311,594793,3
311,260001,1
311,1076474,3.5
311,610242,0.5
311,524216,3.5
311,24150,3
312,11161,4.5
312,395474,5
312,54398,1
313,115782,4
313,377062,1.5
313,480857,1.5
314,461059,0.5
314,33875,5
314,151708,4
314,1138543,0.5
314,598492,3
314,278927,4.5
314,242828,0.5
314,520023,3.5
314,590003,1
314,360080,3
314,52449,1
315,82695,1.5
315,295964,0.5
315,274626,2
315,444201,4
315,37724,5
315,79185,2.5
315,33875,3.5
315,550477,1.5
315,458478,1.5
315,310,4
315,360924,1.5
315,38248,3
315,76784,2.5
315,300441,5
315,703781,3.5
315,539681,3.5
315,340837,4
316,376570,4
316,1027159,2.5
316,53459,2
316,585244,1.5
316,347945,4
316,430419,2
317,38700,4
317,13342,1.5
317,661237,4
317,523777,1
317,576156,4.5
317,4520,2.5
317,1249907,3.5
317,293894,4
317,627290,4.5
317,1272206,4
317,435,4.5
317,1194029,4.5
317,324314,3.5
317,506559,4.5
317,818082,0.5
318,262848,3
318,34851,3.5
318,610290,2.5
318,877833,1
318,14070,1
318,566222,3
318,459225,2
318,1177478,4
318,6961,3.5
318,11238,5
318,278564,3.5
318,33155,3.5
318,420821,4
318,265851,4
318,10198,4.5
319,57120,2.5
319,653151,1
319,445478,3.5
319,431361,2
319,10865,1.5
319,134457,2.5
320,8008,4
320,524625,4.5
320,547454,0.5
320,501622,1.5
320,31036,0.5
320,617502,2
320,374052,5
321,686920,4.5
321,460048,4
321,585216,3.5
322,556453,1.5
322,251994,2
322,300096,2
322,23376,2.5
322,254474,2
322,686920,0.5
322,20033,5
322,491473,4
322,340,3
322,45650,4.5
322,280,5
323,608590,3.5
323,321769,3.5
323,561325,4
323,1103402,4
323,877692,0.5
323,13342,2.5
323,616820,1.5
323,443272,4.5
323,360022,2
323,773998,2
323,171769,1.5
323,97,1.5
323,848124,2
323,30128,1
323,64689,2
323,527089,2
323,260346,2.5
323,65851,2.5
323,415078,4
324,877692,4
324,283587,1.5
324,1076493,2
324,55931,3.5
324,450537,0.5
324,93498,2.5
324,765771,4.5
324,34277,4.5
324,381719,4.5
324,18397,3.5
324,614911,4
324,330115,1.5
324,431491,2.5
324,478288,0.5
325,272072,1
325,411996,4
325,12994,5
326,474354,5
326,2016,1
326,399035,3
326,35,4.5
326,413998,2
326,1011679,5
326,997317,3
326,346558,3.5
326,527861,0.5
326,8965,1
326,220268,1
326,282058,3.5
326,708289,3
326,9767,5
326,107985,4
326,915867,5
326,57517,5
326,489,1.5
326,414792,3.5
327,454640,3
327,396371,1.5
327,394116,2.5
327,11324,0.5
327,283995,4
327,282297,1
327,408579,4.5
327,276624,2.5
327,413765,4
327,270650,2.5
327,621706,0.5
327,57521,1.5
327,120,5
327,244562,4
327,757531,1
327,519075,5
327,507076,3.5
327,530915,3.5
327,1034376,4
327,1024530,3
328,323901,2
328,600751,1.5
328,31595,3
328,432976,2.5
328,483877,3
328,522039,1.5
328,800939,0.5
328,595985,4.5
328,411201,4
328,440342,2
328,533509,3.5
328,376660,3.5
328,25855,0.5
328,13981,3.5
329,446807,0.5
329,298653,2.5
329,212986,1.5
330,106,3.5
330,753342,4
330,373473,0.5
330,472054,1
330,520663,5
330,65086,2
330,468705,4.5
330,97434,4.5
330,791177,1
330,50348,2
330,155782,3.5
330,730647,1
330,269198,0.5
331,1008048,3
331,440021,5
331,171361,2.5
331,202651,3
331,3134,0.5
331,296100,0.5
331,66489,0.5
331,878761,4.5
331,41592,5
331,634649,5
331,40026,4.5
331,382517,4.5
331,246563,2
331,306650,0.5
331,401371,2
331,13260,5
331,293167,3
331,41504,2
331,14435,2
332,14788,2.5
332,728096,5
332,642732,1.5
332,808703,4
332,291006,4
332,711542,3.5
332,290512,4.5
332,555058,1.5
332,55294,4.5
332,778745,2
332,568123,4
332,273261,4.5
332,532870,4
332,324542,4.5
332,96936,3.5
332,665901,3
333,220289,3.5
333,773736,2.5
333,893723,5
333,43737,0.5
333,41630,2.5
333,36802,1.5
334,619803,4
334,431530,5
334,239895,0.5
334,256561,4
334,921636,2
334,776527,3.5
335,44718,0.5
335,541305,2.5
335,9364,1.5
335,10539,1.5
335,604420,4.5
335,593910,2
335,736932,5
335,12724,1.5
335,300467,3
335,145247,3.5
335,270851,0.5
335,396262,5
335,102651,2.5
335,601,3
335,561635,2
335,458253,1
335,987496,5
335,297637,5
336,15005,3.5
336,910765,4
336,238965,4
336,397422,1
336,14313,1
336,8852,0.5
336,96936,1
336,398818,3.5
336,458897,4.5
336,72431,3.5
336,1104164,3
336,10589,4
336,129112,4
336,464684,3.5
336,80518,4.5
337,377818,3
337,347203,1
337,45132,4
337,1076493,0.5
337,1063240,3.5
337,38150,1
337,363771,1.5
337,160704,3.5
337,54688,1.5
337,461130,4.5
337,10070,3.5
337,1781,5
337,500682,3.5
337,502220,4
337,400160,4.5
338,581600,4.5
338,452531,3
338,227735,1.5
338,505247,3
338,121824,1.5
338,507487,4
338,863,3.5
338,25436,0.5
338,478503,1.5
338,728096,2.5
338,177888,1.5
339,296503,1.5
339,306497,1
339,432560,5
339,1018708,1
339,31981,2
339,829400,2.5
339,216766,5
339,62728,5
339,9425,1.5
339,463272,4
339,2117,5
339,284270,1
339,632304,5
339,579496,5
339,254128,1.5
340,416987,2
340,13389,3.5
340,303214,2
340,49020,1.5
340,65945,0.5
340,259171,3
340,38319,2
340,512690,2.5
340,41132,5
340,8008,3.5
340,67913,0.5
340,570488,2.5
340,4978,0.5
340,540158,2.5
340,33343,0.5
340,74510,5
340,1436811,2
340,280217,3.5
340,765733,5
340,800164,5
341,301728,2
341,869,3.5
341,659994,3
341,551919,0.5
341,293492,1.5
341,189203,2
341,636891,3
341,325669,3
341,8922,4.5
341,888203,3
341,512613,2.5
341,44874,3.5
341,10067,1
341,333354,4
341,505205,4.5
341,45759,2.5
341,874226,5
342,438631,2.5
342,284126,1.5
342,347945,1.5
342,1028223,2.5
342,201676,3
342,75780,3.5
342,12289,4
342,38778,3.5
342,445014,3.5
342,41201,4
342,381436,5
342,608249,2.5
342,1121263,3.5
343,59467,5
343,1256240,3
343,2117,2.5
343,283227,1
343,348675,1
343,68735,2.5
343,595898,2
343,308453,0.5
343,6933,2
343,539649,1.5
343,508763,5
343,45963,3.5
343,17336,3.5
344,287525,4
344,82525,4
344,372343,4
344,1064880,5
344,901362,0.5
344,536437,3.5
344,647265,0.5
344,962825,3.5
344,201485,2.5
344,320846,3.5
344,242643,1
345,18191,2
345,376659,5
345,354506,1.5
345,63497,3
345,609229,4
346,18858,3.5
346,807196,3
346,12113,4.5
346,306745,1
346,8619,1.5
346,84480,1
346,340837,5
346,703282,2.5
346,586334,3
346,1078743,0.5
346,895151,4
346,9543,2
347,1198723,1.5
347,135097,4.5
347,653579,4
347,381015,4
347,80919,5
347,18820,1.5
348,302946,3
348,8414,3
348,34626,5
348,974477,2.5
348,334524,0.5
348,222537,1
349,420637,2.5
349,748112,4
349,991814,1
349,9739,2.5
349,602432,1
349,4935,3.5
349,517581,5
349,27374,2.5
349,90,3
349,278564,4.5
349,1442187,4
349,705861,0.5
349,603772,1
349,467423,4
349,300671,2.5
349,13523,4.5
350,754433,4
350,603258,0.5
350,52520,4
350,1355547,3.5
350,510026,0.5
350,553141,3.5
350,22288,4
350,884605,1
350,201485,2
350,623664,2.5
351,390641,3.5
351,662903,2.5
351,324314,1.5
351,632322,4.5
351,39341,1
351,8349,2
351,581012,2
351,9495,1
351,567409,2
351,659924,4
351,421817,1
351,802813,3.5
351,47904,1.5
351,600,1.5
351,714195,2.5
351,458384,3.5
351,238713,3
351,8675,2
352,812635,3.5
352,1438237,5
352,92472,2.5
352,500475,1
352,23116,2.5
352,1724,2.5
352,13963,4
352,234200,3
352,675522,4.5
352,550986,3
352,501152,3.5
352,628098,2.5
352,53778,4
352,14326,4
352,148754,5
352,340268,0.5
353,8367,5
353,390059,5
353,685169,0.5
353,763261,5
354,592530,5
354,14098,2.5
354,351145,0.5
354,457331,4
354,653569,0.5
354,1083862,3
355,287947,2
355,51072,5
355,1015799,3.5
355,565743,2.5
355,913868,4
355,927236,4.5
355,445500,2
355,451212,0.5
355,13364,3
355,1950,1.5
355,49821,4
355,626359,2.5
355,504857,1
355,178221,4.5
355,15163,3.5
355,709061,0.5
355,49520,3
355,1105522,1.5
356,989937,4.5
356,1008048,4.5
356,525645,4
356,899528,3
356,664996,2
356,719106,1
356,1039632,3
356,24238,4.5
357,1028406,4.5
357,779184,3
357,49852,3.5
357,118451,4
357,16726,3
357,364379,3
357,334517,4.5
357,361297,4.5
357,40026,5
358,19501,1
358,320288,1
358,39074,2.5
358,472451,0.5
358,61891,2
358,569736,1.5
358,141043,4.5
358,15158,2.5
358,630,5
358,2294,2
358,396262,2
358,376228,3.5
359,773736,0.5
359,576156,0.5
359,13448,3.5
359,543050,4
359,541574,2
359,912598,3
359,43933,2.5
359,511442,2
359,832001,1.5
359,15283,5
359,351145,5
359,476549,4.5
359,11662,2.5
359,14199,4.5
359,267458,4.5
360,503346,5
360,58428,4
360,951491,4
360,812204,3
360,6023,0.5
360,275657,0.5
360,268896,1
360,464593,0.5
360,44147,5
360,426563,5
360,678394,4.5
361,760517,5
361,625450,1.5
361,9718,4
361,127517,3
361,574963,5
361,1351836,5
361,299537,4.5
362,758506,2
362,75612,1
362,103839,2
362,1014566,4.5
362,39777,2
362,105945,5
363,106,1
363,2059,4.5
363,11648,1
363,22804,2.5
363,408866,5
363,325789,4.5
363,574101,3.5
363,10229,2
363,309050,4
363,79010,4
364,857451,4
364,474815,0.5
364,1412379,3
364,438799,3
364,569094,0.5
364,787767,1
364,697843,5
364,1364115,4
364,554917,1.5
364,959959,4
364,617653,3.5
364,57695,3.5
364,15157,2.5
365,551591,5
365,472796,5
365,15158,0.5
365,573699,4.5
365,520762,5
365,13534,5
365,327266,3
365,513576,4
365,369533,2
365,531876,0.5
365,72571,3.5
365,101267,2.5
365,218670,3
365,159005,5
365,1140526,2.5
365,724130,4
365,510494,0.5
365,137106,3
365,660353,1
365,1085103,5
366,520318,1
366,67660,2.5
366,1093396,3.5
366,1163871,1.5
366,354924,5
366,227006,1.5
366,352501,5
366,300375,3.5
366,860278,4.5
366,82914,3
367,892199,1.5
367,207703,2
367,532869,1.5
367,1353242,2
367,514755,2
367,399402,4
367,527176,2.5
367,5,5
367,407172,3
367,12118,2
367,561048,1.5
367,79070,2
367,647524,1
368,464876,4
368,55244,4
368,310137,2.5
368,255268,4.5
368,29564,4
368,762068,1
368,339148,4.5
368,339551,3
368,48620,2
368,33295,1
368,23367,3
368,878664,3
368,864596,4
368,155782,0.5
368,20786,1
368,433448,3.5
368,68730,1.5
368,510030,2.5
369,424143,2
369,489288,3
369,543661,1.5
369,24528,4.5
369,339669,4.5
369,19082,4
369,80211,3
369,10909,4
369,414906,3
369,533444,2.5
369,554847,1.5
370,375934,3
370,596693,4.5
370,173301,3.5
370,267463,0.5
371,50780,2
371,675253,4.5
371,295830,2.5
371,530723,3
371,486863,0.5
371,337967,3.5
372,523307,1
372,220512,4
372,9391,4
372,418674,4.5
372,623491,0.5
372,89351,2.5
372,626767,2.5
372,569094,3
372,617106,3
372,467867,3.5
372,270221,4
372,1573,1
372,390606,0.5
372,740441,0.5
372,223680,0.5
372,662712,3.5
372,759054,3.5
373,245473,2.5
373,1268058,4.5
373,7345,3
373,328322,4.5
373,671313,4.5
373,10985,0.5
373,8942,1
373,27561,2
373,54743,3
373,776673,4.5
374,30527,2.5
374,402160,2
374,533444,4
374,554601,4.5
374,533642,3
374,28671,1.5
374,590223,2
374,974740,2
374,369196,3
374,1017138,2.5
374,20237,0.5
374,1035253,3.5
374,291871,3.5
374,447277,4
374,41436,4.5
374,363977,4.5
374,265712,5
374,1371742,5
374,10494,3.5
375,684504,4.5
375,1017138,1.5
375,51497,3.5
375,277597,5
375,1256240,4.5
375,916,5
375,323373,3
375,363992,5
375,230896,2
376,773975,4
376,345942,1
376,308369,3
376,965150,5
376,501979,1.5
376,37958,5
376,957024,2
376,773736,0.5
376,492512,1.5
376,868,1
376,411990,4
376,674247,2.5
376,1165900,2.5
376,565719,3
377,160939,3.5
377,12912,0.5
377,381009,1.5
377,583689,4
377,131634,0.5
377,393559,5
377,640121,5
377,546,1.5
377,223680,1
377,45162,1
377,346672,3
377,776565,2
377,511322,4.5
378,400090,4
378,399725,3
378,39691,3.5
378,17813,2
378,320029,1
378,47559,2
378,517302,1.5
378,268896,4
378,51540,2
378,560587,1.5
378,426563,3
379,39356,2
379,759054,4
379,234567,2.5
379,319067,0.5
379,1086537,1
379,830788,3
379,1173198,2.5
379,44700,2
379,632065,2.5
379,877692,3.5
379,479757,2
379,54692,1
380,376003,3.5
380,19995,0.5
380,424588,3
380,5857,1.5
380,467642,1
380,852096,2.5
380,2978,2.5
380,359107,4.5
380,576925,4.5
380,449985,3
380,49014,5
380,17031,0.5
380,9654,4.5
380,13015,1
380,153518,1
380,541574,4.5
380,581012,3
380,268677,2.5
380,768726,4.5
381,527795,1
381,814064,1.5
381,209968,3.5
381,872976,4.5
381,370097,4
381,433448,2
381,744,2.5
381,464504,4.5
382,400535,3.5
382,610120,1
382,297761,2.5
382,520270,2
382,423414,2
383,55651,2
383,118,4
383,573926,5
383,838484,4.5
383,475562,5
383,797309,4
383,40123,5
383,44912,2.5
383,539885,1.5
383,601452,3.5
383,1142322,0.5
383,632590,3.5
384,10693,1.5
384,137566,3.5
384,279967,2.5
384,290751,0.5
384,10313,0.5
384,691803,3.5
384,301875,1
384,67,3.5
384,962697,1
384,342672,4.5
384,20829,5
384,420426,5
384,734245,5
384,884573,4.5
384,631132,4
384,212470,1
385,413052,4
385,10057,3.5
385,535437,1.5
386,199734,2.5
386,320642,3
386,376659,1.5
386,608249,1.5
386,347761,4.5
386,4380,4.5
386,1034062,0.5
386,75436,1.5
386,565716,5
386,210860,3.5
386,595900,2
386,123492,2
386,13198,4.5
386,4638,1
386,191052,3.5
386,614479,1
386,1450575,5
387,746419,3
387,417758,2
387,850337,2
387,550134,3
387,55723,4.5
387,148754,1
387,493101,0.5
387,47292,3
387,226,1.5
387,608811,3
387,782150,0.5
388,344715,2.5
388,211166,4
388,835362,2
388,888652,1
388,59441,3
388,57276,3.5
388,418879,3.5
388,359151,5
388,628917,1
388,340022,5
388,192844,1.5
388,1016851,3
388,567598,4.5
389,1436266,5
389,299536,2.5
389,635731,5
389,324253,1.5
389,649609,1
389,168366,2
389,734245,2
389,815262,4.5
389,9787,3
389,611207,3.5
389,749004,0.5
389,122917,1.5
389,776528,2
389,684700,0.5
390,1078668,1.5
390,726759,0.5
390,73873,3.5
390,10494,2
390,454294,1.5
390,522241,2
390,503619,3.5
390,8536,2.5
390,653457,2
390,350499,1
390,392011,1.5
390,416194,4
390,8008,3.5
390,899609,5
390,54677,2
390,523726,1
390,520762,4
391,526050,1
391,113323,2
391,1494,1
391,452240,4
391,598,3
391,431072,1.5
391,246236,1.5
391,631842,4
391,52010,4.5
391,75612,5
391,610290,2.5
391,347392,0.5
391,474560,4
391,567973,4
391,87421,5
391,468224,2
391,479967,3
392,460141,2
392,378611,4
392,2284,3.5
392,158011,3
392,1007401,0.5
392,270650,5
392,77616,3
393,888268,4.5
393,258471,1
393,669671,3.5
393,101724,1
393,403018,0.5
393,514237,4
393,72213,2
393,637254,3
393,37232,1
393,442132,1.5
393,89309,4.5
394,39053,3
394,615115,3
394,457331,1.5
394,566556,4.5
394,795859,3
394,77561,3
394,636274,5
394,523931,5
394,472451,2
394,82402,3.5
394,489176,3.5
394,62548,1
394,567220,2.5
394,369196,3
394,9663,1
394,987343,3
394,528390,4
394,681924,5
394,20432,3
395,33563,3
395,400535,2.5
395,776523,4.5
395,37495,3
395,338970,4
396,575774,2
396,34563,1
396,10159,2
397,11590,2
397,1127494,3.5
397,628917,1
397,82693,2
397,92393,0.5
397,378018,1.5
398,2284,1.5
398,22954,5
398,339103,4.5
398,1717,1.5
398,77801,2
398,826953,2.5
398,471014,1
398,158011,2.5
398,13600,1.5
398,22825,1
398,560050,5
398,489140,4.5
398,848981,1
398,414191,1.5
398,491488,1
398,9070,2.5
399,12610,3
399,1446262,5
399,57214,4.5
399,602703,3.5
399,44566,2.5
399,268896,2
399,402529,3
400,9821,3
400,552178,1
400,695932,2
400,281524,1.5
400,753342,3
400,359713,2
400,763285,2
400,7484,2.5
400,322470,3.5
400,448444,4
400,594082,4.5
400,874124,4
400,542991,1
400,501979,1.5
400,585236,0.5
400,190859,1.5
400,188538,4
400,393496,1.5
400,300687,0.5
401,551190,3
401,797313,3
401,866237,1
401,397717,4.5
401,680860,3
401,67976,4
401,614626,5
401,1771,0.5
401,370381,4.5
401,874161,3.5
401,470156,3
401,6023,4
401,80518,1.5
402,10467,2
402,810873,3.5
402,1067282,0.5
402,256917,2.5
402,26041,1.5
402,468817,4
402,322470,2.5
402,8844,0.5
402,241239,3.5
403,779759,1.5
403,722805,1.5
403,513340,2
403,77969,1.5
404,1475030,1.5
404,609229,3.5
404,331061,3.5
404,88865,2.5
404,17609,1
404,504172,3.5
404,492729,5
404,526303,2
404,397852,4.5
404,1028539,2.5
404,340584,4
404,8386,4.5
404,1865,0.5
404,75283,2.5
404,487670,4
405,305003,0.5
405,51876,3
405,309242,4.5
405,9425,2.5
405,81,0.5
405,50546,4
405,64325,5
405,480414,4
405,948,1
405,634429,4.5
405,1093247,3
405,442353,2.5
405,53596,5
405,1149636,2.5
405,13370,0.5
405,11679,5
405,261409,1
405,722805,3
405,565926,5
406,310577,4.5
406,13640,4.5
406,18191,0.5
406,290825,5
406,117168,4
406,11544,4
406,14814,1.5
406,810,2.5
406,116109,3
406,1366794,0.5
407,44603,1
407,295662,4
407,98948,2
407,320288,3
408,728503,3.5
408,895151,3
408,87101,3.5
409,210024,2
409,436549,3
409,287903,5
409,819876,4
409,58612,4
409,448916,3
409,15761,3
409,40623,3.5
409,399566,3
409,850174,2.5
409,698948,4.5
409,563367,1
409,364067,0.5
409,56272,4
409,305932,2.5
409,429202,3.5
409,433627,1.5
410,1028935,2.5
410,407439,5
410,22288,1
410,596015,3
410,947549,3
410,529531,1.5
410,337170,0.5
410,18183,3
411,45759,1.5
411,548001,0.5
411,635445,0.5
412,451048,5
412,312831,3.5
412,1063188,4
412,439993,0.5
412,480474,3
412,280276,1
413,16605,2.5
413,188166,2
413,1283633,1
413,474051,4
413,407448,4.5
413,44147,5
413,390584,2
413,166426,4.5
413,685169,2.5
413,410694,4
413,511815,1
413,616747,2
413,80467,4.5
413,60747,3
414,174326,2.5
414,17908,3
414,453004,5
414,899112,5
414,762430,4.5
414,1048771,1
414,332340,3.5
414,449563,2
414,342169,2.5
414,1771,3
414,139900,3
414,191562,4.5
414,15005,3
414,323901,1
414,47559,1
414,267319,1.5
414,82619,2
414,795411,1
414,512761,3
414,879650,3.5
415,667538,3.5
415,1093730,4.5
415,1032382,0.5
415,282440,1.5
415,13184,2
415,166426,2
415,316029,4.5
415,127585,3.5
415,505914,5
415,446022,3
415,290250,5
415,43922,3.5
415,34069,4
415,81870,0.5
415,507647,5
415,437586,4
415,866463,5
415,581032,3
416,20263,3.5
416,550148,3.5
416,32579,1.5
416,1040148,0.5
416,6691,3.5
416,291167,3.5
416,54138,0.5
416,445478,2.5
416,749291,1
416,929569,0.5
416,759450,3
416,1143427,0.5
416,549294,4.5
416,393561,4.5
416,30863,1
417,5559,3.5
417,722796,2
417,441863,0.5
417,13894,0.5
417,323373,2
417,739413,1
417,802119,4
417,234284,1.5
417,307479,5
417,484641,4
417,491418,5
417,15969,0.5
417,317560,5
417,528390,3.5
417,13567,1.5
417,543638,3
417,569736,2
417,20225,2
418,62206,2.5
418,516784,3.5
418,935054,3
418,181965,3
419,146198,1.5
419,38055,1.5
419,9270,1
419,622082,3
419,490003,3.5
419,12837,1
419,759450,3.5
419,17436,2.5
419,40724,4
419,838330,2.5
419,458203,3.5
419,476764,4.5
419,59490,1.5
419,744750,0.5
420,10764,2.5
420,487638,3
420,377447,5
420,460048,1.5
420,293262,5
420,433627,1
420,1165900,4.5
420,933419,2.5
420,10009,1
421,1143796,5
421,744,3.5
421,897097,3
421,299054,4
421,744594,2.5
421,239128,4
421,376419,3
421,339669,3.5
421,105965,5
421,1729,2
421,581251,3
421,249397,4
421,554230,4.5
421,576069,4.5
421,709,2.5
421,594,3.5
422,674247,5
422,411201,2
422,935054,4.5
422,290671,2.5
422,75,5
423,2667,2.5
423,9820,4
423,517909,1.5
423,402455,4.5
423,120852,2.5
424,3877,5
424,37232,1
424,566927,4
424,68730,4.5
424,631948,3
424,355582,1
424,479673,4.5
424,951446,4
424,805327,4.5
424,295964,5
424,300902,4.5
424,410319,2.5
424,504585,1
424,239840,4
424,253277,2
424,33511,4
425,53729,5
425,99251,4.5
425,437375,1
425,70115,4
425,440762,4
426,646593,4
426,455974,2
426,177221,2
426,631132,1.5
426,849869,4
426,579051,1.5
426,59965,2
426,63513,2.5
426,768362,4.5
426,14326,1.5
426,86253,5
426,410712,4
426,520360,3.5
426,161,5
426,1004899,3.5
426,795574,0.5
426,3509,2
426,617106,1
427,521029,5
427,171372,1
427,496282,2
427,987926,2.5
427,24528,3.5
427,958006,4
427,605153,4
427,234567,0.5
427,537061,1.5
428,23128,1.5
428,433310,2.5
428,252596,1
428,117789,0.5
428,13804,2.5
428,725905,1.5
428,274862,4
428,461218,3
428,518452,2
428,386235,1.5
428,522089,3
428,1060436,1.5
428,605153,3
428,323140,3
428,273477,2.5
428,1128349,1.5
428,308650,2
428,150540,2
428,295434,2
429,486500,3
429,146233,4
429,1425746,1.5
429,445999,3.5
429,47483,3
429,495764,3
429,679796,1.5
429,2207,2
429,105965,2
429,10545,0.5
429,458305,3.5
429,731536,3
429,610979,1.5
429,51304,3.5
429,414190,3
429,204609,3
429,196355,0.5
429,297270,1.5
430,520596,1
430,439517,2
430,346646,4
430,433056,4.5
430,516321,5
430,437375,2
430,280217,1
430,811933,2
430,595985,2
430,442353,2
430,10676,2
430,440038,2.5
430,510026,1
430,62614,1
431,16971,0.5
431,303854,3.5
431,476335,1
432,688301,2.5
432,361705,1
432,37828,3
432,3563,2
432,477887,1
432,354924,5
432,1007878,0.5
432,458128,1
432,694919,4
432,58235,4.5
432,303616,3
432,751237,1
433,366734,0.5
433,340402,4.5
433,124623,4.5
433,534259,3.5
433,378018,2
433,311181,4.5
433,799123,4.5
433,599978,2
433,31726,1.5
433,54689,3
433,812204,3
433,9487,3.5
433,10183,4.5
434,536056,4.5
434,649609,0.5
434,349111,5
434,46529,3
434,596980,4
434,513576,2.5
434,500869,4.5
434,551823,5
434,2255,5
434,570488,1
434,47467,2.5
434,127533,2
434,523853,1
434,261249,0.5
434,1028939,0.5
434,645576,3.5
434,1729,2
434,37346,4.5
435,321528,3
435,512613,0.5
435,568726,3.5
435,493551,2.5
435,800882,5
436,441316,0.5
436,330115,2
436,48368,4
436,874144,4
436,57521,5
436,7979,1
436,57393,2
436,9739,0.5
436,2789,5
436,899216,2.5
436,441408,3
436,601470,0.5
436,52249,1
436,471474,3.5
436,560726,1.5
436,974477,3
436,622082,0.5
436,28422,4
437,10634,5
437,364111,4.5
437,483435,4.5
437,540709,1.5
437,471859,1
437,591634,3.5
437,165027,4.5
437,596039,1
437,721927,0.5
437,1038515,3
437,49018,4
437,411873,2.5
437,27297,1.5
438,1165656,0.5
438,5822,0.5
438,76489,1
438,1115095,4.5
438,348674,3
439,61542,1.5
439,39378,1.5
439,455974,2
439,355066,3.5
439,407436,0.5
439,335983,4
439,47088,1
439,829920,0.5
439,471575,5
439,493014,3.5
439,13702,1
439,441838,2
439,136553,4.5
439,327266,1.5
439,565716,4.5
439,315493,0.5
440,23997,1
440,336016,1.5
440,795531,2.5
440,64325,0.5
440,11020,2
440,30431,4
440,879531,3
440,22881,2
440,429519,3.5
440,542571,3.5
440,49821,1
440,387940,2.5
440,1036770,2.5
440,57419,4
440,18839,4
440,26722,5
440,517817,4
440,818543,3.5
441,495029,1
441,399174,3.5
441,632727,5
442,1079640,0.5
442,727293,1.5
442,360920,1.5
442,740985,1.5
442,167,1.5
442,781376,4
442,275318,2
442,832224,4.5
442,721705,4
442,660267,3
442,789830,4
442,913420,0.5
442,13,2.5
442,811769,5
443,13805,3.5
443,532812,2.5
443,393306,4.5
443,39563,5
443,5146,4
443,237791,1
443,119450,3.5
443,811959,3
443,555112,5
443,8688,5
444,1885,2
444,420426,3
444,382393,1.5
444,48034,0.5
444,257344,1.5
444,377250,1
444,1646,3.5
444,346685,4
444,880993,1
444,508632,3
445,52917,3.5
445,381436,1
445,459947,3.5
445,422999,5
445,755366,4
445,2207,4.5
445,10153,3.5
445,461103,1.5
445,18238,4
445,24051,3
445,46668,3
445,603772,4
445,399361,3
445,75674,1.5
445,795389,1.5
446,607713,4.5
446,48833,1.5
446,308453,2
447,51608,2
447,90241,2
447,91010,0.5
448,501907,2.5
448,543647,2.5
448,403579,4.5
448,255504,1
448,397403,2
448,615457,0.5
448,22034,2.5
448,649409,5
448,1073708,4
448,128241,4.5
448,34836,4.5
448,881,2
448,8968,2
448,721149,2.5
449,1115095,0.5
449,1019486,3.5
449,519473,2.5
449,828899,4.5
449,201085,2
450,410440,2
450,503024,0.5
450,40580,2.5
450,512747,1
450,402959,0.5
450,388259,2.5
450,30596,5
450,7342,4
450,409582,3.5
451,339065,4.5
451,68721,1
451,428427,1.5
451,1005367,4.5
451,246115,2.5
451,511791,3.5
451,658,3.5
451,536115,4.5
451,531309,1.5
451,41373,1
451,506583,4.5
451,647524,4
451,653753,4
451,758879,3.5
451,325789,5
451,10053,3.5
451,581201,1
451,594,1.5
451,709251,4
452,20856,0.5
452,614409,4
452,262543,1.5
452,521296,2.5
452,1391890,2.5
452,532216,5
452,414770,2.5
452,439359,3.5
452,23385,0.5
452,10045,2.5
452,359713,2
452,10523,1.5
452,376453,4.5
452,467867,2
452,1027439,4
453,12177,3.5
453,844398,1.5
453,565926,5
453,129112,4.5
453,34813,2
453,3877,3
453,237710,4
453,9480,0.5
453,617708,0.5
453,634528,0.5
453,500850,1.5
453,457331,1.5
453,101179,4
453,826914,0.5
453,39510,1
454,19092,3
454,560527,0.5
454,315493,3
454,942624,5
454,50646,4.5
454,82421,4
454,457943,1.5
454,828558,2.5
455,716757,4.5
455,311819,1.5
455,361474,4.5
455,228165,1
456,931633,3.5
456,748020,4.5
456,98357,3
456,672741,0.5
